Mass	Radius	phi	Temp	Rho	Pres	Lumi	H1	He4	He3	C12	C13	N14	N15	O16	O17	O18	Ne	Na	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	V	Cr	Mn	Fe	Co	Ni
0.0019085	0.0265	4.965734432735715	15220000.0	141.6	2.198e+17	0.01569	0.38208000000000003	0.60197	1.098e-05	8.147e-06	1.8519999999999998e-06	0.004061	8.298e-08	0.0064930000000000005	0.00027749999999999997	1.641e-05	0.001484	3.659e-05	0.000704	6.208e-05	0.0007769	7.126e-06	0.0003872	5.147000000000001e-06	7.794e-05	4.018e-06	6.68e-05	4.3120000000000005e-08	3.3260000000000004e-06	3.9710000000000003e-07	1.94e-05	1.418e-05	0.0013449999999999998	3.7339999999999997e-06	7.952e-05
0.0020163	0.027	4.964363548548058	15210000.0	141.3	2.195e+17	0.01656	0.38281	0.60124	1.105e-05	8.137999999999999e-06	1.85e-06	0.004061	8.298e-08	0.006495999999999999	0.0002744	1.641e-05	0.001484	3.659e-05	0.000704	6.208e-05	0.0007769	7.126e-06	0.0003872	5.147000000000001e-06	7.794e-05	4.018e-06	6.68e-05	4.3120000000000005e-08	3.3260000000000004e-06	3.9710000000000003e-07	1.94e-05	1.418e-05	0.0013449999999999998	3.7339999999999997e-06	7.951e-05
0.0021278000000000004	0.0275	4.962968682684031	15200000.0	141.0	2.191e+17	0.01746	0.38356	0.6005	1.112e-05	8.129e-06	1.8480000000000001e-06	0.004061	8.298999999999999e-08	0.006499	0.0002713	1.641e-05	0.001484	3.659e-05	0.000704	6.208e-05	0.0007769	7.126e-06	0.0003872	5.146e-06	7.794e-05	4.018e-06	6.68e-05	4.3120000000000005e-08	3.3260000000000004e-06	3.9710000000000003e-07	1.94e-05	1.418e-05	0.0013449999999999998	3.7339999999999997e-06	7.951e-05
0.0022435	0.028	4.961549875939639	15190000.0	140.8	2.187e+17	0.01839	0.38431	0.5997399999999999	1.119e-05	8.12e-06	1.846e-06	0.004061	8.3e-08	0.006501000000000001	0.0002682	1.641e-05	0.001484	3.659e-05	0.0007038999999999999	6.207e-05	0.0007768	7.126e-06	0.00038710000000000003	5.146e-06	7.794e-05	4.018e-06	6.68e-05	4.3120000000000005e-08	3.3260000000000004e-06	3.9710000000000003e-07	1.94e-05	1.418e-05	0.0013449999999999998	3.7339999999999997e-06	7.951e-05
0.0023629000000000002	0.0285	4.960107204224715	15180000.0	140.5	2.183e+17	0.01935	0.38508000000000003	0.5989800000000001	1.127e-05	8.11e-06	1.844e-06	0.004061	8.3e-08	0.006504	0.00026510000000000005	1.641e-05	0.001484	3.659e-05	0.0007038999999999999	6.207e-05	0.0007768	7.126e-06	0.00038710000000000003	5.146e-06	7.794e-05	4.018e-06	6.679e-05	4.311e-08	3.3260000000000004e-06	3.9710000000000003e-07	1.94e-05	1.418e-05	0.0013449999999999998	3.7339999999999997e-06	7.951e-05
0.0024864	0.029	4.958640814200382	15170000.0	140.2	2.179e+17	0.02034	0.38585	0.5982	1.135e-05	8.1e-06	1.842e-06	0.004061	8.301e-08	0.006506999999999999	0.00026189999999999997	1.64e-05	0.001484	3.659e-05	0.0007038999999999999	6.207e-05	0.0007768	7.126e-06	0.00038710000000000003	5.146e-06	7.793e-05	4.018e-06	6.679e-05	4.311e-08	3.325e-06	3.9710000000000003e-07	1.94e-05	1.418e-05	0.0013449999999999998	3.7339999999999997e-06	7.951e-05
0.0026141	0.0295	4.957150731738121	15160000.0	139.9	2.175e+17	0.02136	0.38664	0.59741	1.142e-05	8.09e-06	1.84e-06	0.00406	8.302e-08	0.006509999999999999	0.0002588	1.64e-05	0.001484	3.659e-05	0.0007038999999999999	6.207e-05	0.0007768	7.125e-06	0.00038710000000000003	5.146e-06	7.793e-05	4.018e-06	6.679e-05	4.311e-08	3.325e-06	3.9710000000000003e-07	1.94e-05	1.418e-05	0.0013449999999999998	3.7339999999999997e-06	7.95e-05
0.0027461	0.03	4.955636963815429	15160000.0	139.7	2.171e+17	0.02241	0.38744	0.5966100000000001	1.15e-05	8.08e-06	1.837e-06	0.00406	8.302e-08	0.006513	0.0002556	1.64e-05	0.001484	3.659e-05	0.0007038999999999999	6.207e-05	0.0007768	7.125e-06	0.00038710000000000003	5.146e-06	7.793e-05	4.017e-06	6.679e-05	4.311e-08	3.325e-06	3.9710000000000003e-07	1.94e-05	1.418e-05	0.0013449999999999998	3.7339999999999997e-06	7.95e-05
0.0028818000000000003	0.0305	4.954099689031172	15150000.0	139.4	2.167e+17	0.02349	0.38825	0.5958	1.159e-05	8.07e-06	1.835e-06	0.00406	8.303e-08	0.006515000000000001	0.0002524	1.64e-05	0.001484	3.659e-05	0.0007038	6.207e-05	0.0007767000000000001	7.125e-06	0.00038710000000000003	5.146e-06	7.793e-05	4.017e-06	6.679e-05	4.311e-08	3.325e-06	3.9710000000000003e-07	1.94e-05	1.418e-05	0.0013449999999999998	3.7339999999999997e-06	7.95e-05
0.0030221999999999996	0.031	4.952539007523594	15140000.0	139.1	2.163e+17	0.02461	0.38908000000000004	0.5949800000000001	1.167e-05	8.06e-06	1.833e-06	0.00406	8.304000000000001e-08	0.006518	0.0002492	1.64e-05	0.001484	3.659e-05	0.0007038	6.206e-05	0.0007767000000000001	7.125e-06	0.00038710000000000003	5.145e-06	7.793e-05	4.017e-06	6.678e-05	4.311e-08	3.325e-06	3.9710000000000003e-07	1.94e-05	1.418e-05	0.0013449999999999998	3.7339999999999997e-06	7.95e-05
0.0031665	0.0315	4.950954987232624	15130000.0	138.8	2.159e+17	0.02575	0.38991	0.59415	1.175e-05	8.05e-06	1.83e-06	0.00406	8.304000000000001e-08	0.006520999999999999	0.000246	1.64e-05	0.001484	3.658e-05	0.0007038	6.206e-05	0.0007767000000000001	7.125e-06	0.00038710000000000003	5.145e-06	7.792e-05	4.017e-06	6.678e-05	4.311e-08	3.325e-06	3.97e-07	1.94e-05	1.418e-05	0.0013449999999999998	3.733e-06	7.95e-05
0.0033154000000000005	0.032	4.949347755392405	15120000.0	138.5	2.154e+17	0.026930000000000003	0.39075	0.59331	1.184e-05	8.039e-06	1.8280000000000001e-06	0.00406	8.304999999999999e-08	0.006523999999999999	0.0002428	1.64e-05	0.001484	3.658e-05	0.0007038	6.206e-05	0.0007767000000000001	7.124e-06	0.00038710000000000003	5.145e-06	7.792e-05	4.017e-06	6.678e-05	4.311e-08	3.325e-06	3.97e-07	1.94e-05	1.418e-05	0.0013449999999999998	3.733e-06	7.949e-05
0.0034684	0.0325	4.947717408487357	15110000.0	138.2	2.15e+17	0.02814	0.39161	0.59245	1.193e-05	8.028e-06	1.825e-06	0.004059	8.306e-08	0.006527	0.0002396	1.64e-05	0.001483	3.658e-05	0.0007038	6.206e-05	0.0007766	7.124e-06	0.00038700000000000003	5.145e-06	7.792e-05	4.017e-06	6.678e-05	4.3099999999999996e-08	3.325e-06	3.97e-07	1.94e-05	1.418e-05	0.0013449999999999998	3.733e-06	7.949e-05
0.003626	0.033	4.9460640703507455	15100000.0	137.9	2.146e+17	0.02938	0.39247	0.59159	1.202e-05	8.018e-06	1.8230000000000002e-06	0.004059	8.306e-08	0.006529999999999999	0.0002364	1.64e-05	0.001483	3.658e-05	0.0007038	6.206e-05	0.0007766	7.124e-06	0.00038700000000000003	5.145e-06	7.792e-05	4.017e-06	6.678e-05	4.3099999999999996e-08	3.325e-06	3.97e-07	1.94e-05	1.418e-05	0.0013449999999999998	3.733e-06	7.949e-05
0.0037883	0.0335	4.944387747962031	15090000.0	137.6	2.141e+17	0.030660000000000003	0.39335	0.5907100000000001	1.211e-05	8.007e-06	1.821e-06	0.004059	8.307e-08	0.006532	0.00023319999999999998	1.64e-05	0.001483	3.658e-05	0.0007037	6.206e-05	0.0007766	7.124e-06	0.00038700000000000003	5.145e-06	7.791e-05	4.017e-06	6.678e-05	4.3099999999999996e-08	3.325e-06	3.97e-07	1.939e-05	1.418e-05	0.0013449999999999998	3.733e-06	7.949e-05
0.003954999999999999	0.034	4.9426885205638005	15080000.0	137.2	2.137e+17	0.03197	0.39424000000000003	0.58983	1.22e-05	7.996000000000001e-06	1.8180000000000002e-06	0.004059	8.308e-08	0.006534999999999999	0.0002299	1.64e-05	0.001483	3.658e-05	0.0007037	6.205e-05	0.0007766	7.124e-06	0.00038700000000000003	5.145e-06	7.791e-05	4.017e-06	6.677e-05	4.3099999999999996e-08	3.325e-06	3.97e-07	1.939e-05	1.418e-05	0.0013449999999999998	3.733e-06	7.949e-05
0.0041266	0.0345	4.940966449811967	15070000.0	136.9	2.132e+17	0.03331	0.39513000000000004	0.5889300000000001	1.23e-05	7.984e-06	1.815e-06	0.004059	8.309e-08	0.0065379999999999995	0.00022669999999999998	1.64e-05	0.001483	3.658e-05	0.0007037	6.205e-05	0.0007766	7.122999999999999e-06	0.00038700000000000003	5.143999999999999e-06	7.791e-05	4.016e-06	6.677e-05	4.3099999999999996e-08	3.324e-06	3.97e-07	1.939e-05	1.418e-05	0.0013449999999999998	3.733e-06	7.948e-05
0.0043023	0.035	4.939221678721173	15060000.0	136.6	2.128e+17	0.03469	0.39604	0.58802	1.239e-05	7.973e-06	1.813e-06	0.004059	8.310000000000001e-08	0.006541	0.00022349999999999998	1.64e-05	0.001483	3.658e-05	0.0007037	6.205e-05	0.0007765	7.122999999999999e-06	0.00038700000000000003	5.143999999999999e-06	7.791e-05	4.016e-06	6.677e-05	4.3099999999999996e-08	3.324e-06	3.97e-07	1.939e-05	1.418e-05	0.0013449999999999998	3.733e-06	7.948e-05
0.004483	0.0355	4.937454350635962	15050000.0	136.3	2.123e+17	0.03609	0.39696	0.58711	1.249e-05	7.961e-06	1.81e-06	0.004058	8.310000000000001e-08	0.0065439999999999995	0.00022030000000000004	1.64e-05	0.001483	3.658e-05	0.0007036000000000001	6.205e-05	0.0007765	7.122999999999999e-06	0.00038700000000000003	5.143999999999999e-06	7.79e-05	4.016e-06	6.677e-05	4.3099999999999996e-08	3.324e-06	3.9689999999999996e-07	1.939e-05	1.418e-05	0.0013449999999999998	3.733e-06	7.948e-05
0.0046683	0.036	4.93566452212558	15040000.0	136.0	2.119e+17	0.03754	0.39789	0.58618	1.259e-05	7.95e-06	1.808e-06	0.004058	8.311e-08	0.006546	0.0002171	1.64e-05	0.001483	3.657e-05	0.0007036000000000001	6.205e-05	0.0007765	7.122999999999999e-06	0.00038700000000000003	5.143999999999999e-06	7.79e-05	4.016e-06	6.676e-05	4.3090000000000004e-08	3.324e-06	3.9689999999999996e-07	1.939e-05	1.417e-05	0.0013449999999999998	3.732e-06	7.947e-05
0.0048584	0.0365	4.9338523105435135	15030000.0	135.6	2.114e+17	0.03901	0.39882	0.58524	1.27e-05	7.938e-06	1.805e-06	0.004058	8.312e-08	0.006548999999999999	0.00021390000000000002	1.639e-05	0.001483	3.657e-05	0.0007036000000000001	6.204e-05	0.0007763999999999999	7.122000000000001e-06	0.00038689999999999997	5.143999999999999e-06	7.79e-05	4.016e-06	6.676e-05	4.3090000000000004e-08	3.324e-06	3.9689999999999996e-07	1.939e-05	1.417e-05	0.0013449999999999998	3.732e-06	7.947e-05
0.0050525	0.037	4.932017957267388	15010000.0	135.3	2.109e+17	0.040510000000000004	0.39976999999999996	0.5843	1.28e-05	7.926e-06	1.8019999999999999e-06	0.004058	8.312999999999999e-08	0.006552	0.00021069999999999997	1.639e-05	0.001483	3.657e-05	0.0007036000000000001	6.204e-05	0.0007763999999999999	7.122000000000001e-06	0.00038689999999999997	5.143e-06	7.79e-05	4.016e-06	6.676e-05	4.3090000000000004e-08	3.324e-06	3.9689999999999996e-07	1.939e-05	1.417e-05	0.0013449999999999998	3.732e-06	7.947e-05
0.0052526000000000005	0.0375	4.9301614991844405	15000000.0	135.0	2.104e+17	0.04206	0.40073000000000003	0.58334	1.29e-05	7.913999999999999e-06	1.8e-06	0.004058	8.314e-08	0.006555	0.00020750000000000003	1.639e-05	0.001483	3.657e-05	0.0007035	6.204e-05	0.0007763999999999999	7.122000000000001e-06	0.00038689999999999997	5.143e-06	7.789e-05	4.016e-06	6.676e-05	4.3090000000000004e-08	3.324e-06	3.9689999999999996e-07	1.939e-05	1.417e-05	0.0013449999999999998	3.732e-06	7.947e-05
0.0054575000000000005	0.038	4.928282845595644	14990000.0	134.6	2.1e+17	0.04364	0.40169	0.58238	1.301e-05	7.902e-06	1.797e-06	0.004057	8.314e-08	0.0065569999999999995	0.0002043	1.639e-05	0.001483	3.657e-05	0.0007035	6.204e-05	0.0007763999999999999	7.122000000000001e-06	0.00038689999999999997	5.143e-06	7.789e-05	4.015e-06	6.675e-05	4.3090000000000004e-08	3.324e-06	3.9689999999999996e-07	1.939e-05	1.417e-05	0.0013449999999999998	3.732e-06	7.946e-05
0.0056667	0.0385	4.926382227737812	14980000.0	134.3	2.095e+17	0.045239999999999995	0.40267	0.5814	1.312e-05	7.89e-06	1.794e-06	0.004057	8.315e-08	0.00656	0.0002011	1.639e-05	0.001483	3.657e-05	0.0007035	6.203e-05	0.0007763	7.121e-06	0.00038689999999999997	5.143e-06	7.789e-05	4.015e-06	6.675e-05	4.3090000000000004e-08	3.324e-06	3.9689999999999996e-07	1.939e-05	1.417e-05	0.001344	3.732e-06	7.946e-05
0.005881399999999999	0.039	4.924459768373445	14970000.0	133.9	2.09e+17	0.04689	0.40365	0.5804199999999999	1.323e-05	7.877000000000001e-06	1.7909999999999999e-06	0.004057	8.316000000000001e-08	0.006562999999999999	0.000198	1.639e-05	0.001483	3.657e-05	0.0007035	6.203e-05	0.0007763	7.121e-06	0.00038689999999999997	5.143e-06	7.788e-05	4.015e-06	6.675e-05	4.3090000000000004e-08	3.323e-06	3.968e-07	1.939e-05	1.417e-05	0.001344	3.732e-06	7.946e-05
0.006100100000000001	0.0395	4.922515645343843	14960000.0	133.6	2.085e+17	0.04856	0.40465	0.57943	1.334e-05	7.865e-06	1.788e-06	0.004057	8.317e-08	0.0065650000000000005	0.00019480000000000002	1.639e-05	0.001483	3.656e-05	0.0007034	6.203e-05	0.0007763	7.121e-06	0.00038689999999999997	5.143e-06	7.788e-05	4.015e-06	6.675e-05	4.308e-08	3.323e-06	3.968e-07	1.939e-05	1.417e-05	0.001344	3.7310000000000004e-06	7.945e-05
0.006324499999999999	0.04	4.920550018729018	14950000.0	133.2	2.08e+17	0.05027	0.40565	0.5784199999999999	1.346e-05	7.852e-06	1.785e-06	0.004057	8.318e-08	0.006568000000000001	0.00019169999999999997	1.639e-05	0.001482	3.656e-05	0.0007034	6.203e-05	0.0007762	7.12e-06	0.0003868	5.142e-06	7.788e-05	4.015e-06	6.674e-05	4.308e-08	3.323e-06	3.968e-07	1.939e-05	1.417e-05	0.001344	3.7310000000000004e-06	7.945e-05
0.006554099999999999	0.0405	4.91856286727297	14930000.0	132.9	2.075e+17	0.052020000000000004	0.40665999999999997	0.5774100000000001	1.358e-05	7.84e-06	1.7830000000000001e-06	0.004056000000000001	8.318999999999999e-08	0.006571	0.00018859999999999998	1.639e-05	0.001482	3.656e-05	0.0007034	6.203e-05	0.0007762	7.12e-06	0.0003868	5.142e-06	7.788e-05	4.015e-06	6.674e-05	4.308e-08	3.323e-06	3.968e-07	1.939e-05	1.417e-05	0.001344	3.7310000000000004e-06	7.945e-05
0.0067887	0.041	4.916554296693262	14920000.0	132.5	2.07e+17	0.0538	0.40768000000000004	0.57639	1.37e-05	7.827e-06	1.78e-06	0.004056000000000001	8.32e-08	0.006573000000000001	0.0001854	1.639e-05	0.001482	3.656e-05	0.0007034	6.202e-05	0.0007762	7.12e-06	0.0003868	5.142e-06	7.787e-05	4.015e-06	6.674e-05	4.308e-08	3.323e-06	3.968e-07	1.938e-05	1.417e-05	0.001344	3.7310000000000004e-06	7.945e-05
0.0070294	0.0415	4.914524294128154	14910000.0	132.2	2.065e+17	0.05562	0.40871	0.57536	1.382e-05	7.814e-06	1.7769999999999999e-06	0.004056000000000001	8.321e-08	0.006576	0.00018240000000000002	1.639e-05	0.001482	3.656e-05	0.0007032999999999999	6.202e-05	0.0007762	7.12e-06	0.0003868	5.142e-06	7.787e-05	4.014e-06	6.674e-05	4.308e-08	3.323e-06	3.968e-07	1.938e-05	1.417e-05	0.001344	3.7310000000000004e-06	7.944e-05
0.0072744	0.042	4.912472961430755	14900000.0	131.8	2.059e+17	0.057460000000000004	0.40975	0.57433	1.394e-05	7.801e-06	1.774e-06	0.004056000000000001	8.322000000000001e-08	0.0065780000000000005	0.00017930000000000002	1.639e-05	0.001482	3.656e-05	0.0007032999999999999	6.202e-05	0.0007761	7.119e-06	0.0003868	5.142e-06	7.787e-05	4.014e-06	6.673e-05	4.308e-08	3.323e-06	3.968e-07	1.938e-05	1.417e-05	0.001344	3.7310000000000004e-06	7.944e-05
0.0075253	0.0425	4.910400445035962	14890000.0	131.5	2.054e+17	0.05935	0.41079	0.57328	1.406e-05	7.787e-06	1.7709999999999999e-06	0.004056000000000001	8.322000000000001e-08	0.006581	0.00017619999999999997	1.638e-05	0.001482	3.656e-05	0.0007032999999999999	6.201e-05	0.0007761	7.119e-06	0.0003868	5.141e-06	7.786e-05	4.014e-06	6.673e-05	4.3069999999999995e-08	3.3219999999999997e-06	3.967e-07	1.938e-05	1.417e-05	0.001344	3.7310000000000004e-06	7.943e-05
0.0077798	0.043	4.908306988107032	14870000.0	131.1	2.049e+17	0.06126	0.41185	0.57223	1.419e-05	7.774e-06	1.768e-06	0.004055	8.323e-08	0.0065829999999999994	0.0001732	1.638e-05	0.001482	3.655e-05	0.0007032	6.201e-05	0.0007761	7.119e-06	0.0003868	5.141e-06	7.786e-05	4.014e-06	6.673e-05	4.3069999999999995e-08	3.3219999999999997e-06	3.967e-07	1.938e-05	1.417e-05	0.001344	3.73e-06	7.943e-05
0.0080404	0.0435	4.906192814837867	14860000.0	130.7	2.044e+17	0.06321	0.41291000000000005	0.57117	1.432e-05	7.761e-06	1.765e-06	0.004055	8.324e-08	0.006586	0.0001702	1.638e-05	0.001482	3.655e-05	0.0007032	6.201e-05	0.000776	7.1179999999999994e-06	0.0003867	5.141e-06	7.786e-05	4.014e-06	6.673e-05	4.3069999999999995e-08	3.3219999999999997e-06	3.967e-07	1.938e-05	1.417e-05	0.001344	3.73e-06	7.943e-05
0.0083071	0.044	4.9040578201242875	14850000.0	130.4	2.038e+17	0.0652	0.41398	0.5701	1.445e-05	7.747e-06	1.7619999999999998e-06	0.004055	8.325e-08	0.006587999999999999	0.0001672	1.638e-05	0.001482	3.655e-05	0.0007032	6.201e-05	0.000776	7.1179999999999994e-06	0.0003867	5.141e-06	7.785e-05	4.013e-06	6.672e-05	4.3069999999999995e-08	3.3219999999999997e-06	3.967e-07	1.938e-05	1.417e-05	0.001344	3.73e-06	7.942e-05
0.0085784	0.0445	4.901902111193391	14840000.0	130.0	2.033e+17	0.06721	0.41506000000000004	0.56902	1.458e-05	7.733e-06	1.759e-06	0.004055	8.326e-08	0.006591	0.0001643	1.638e-05	0.001482	3.655e-05	0.0007031	6.2e-05	0.000776	7.1179999999999994e-06	0.0003867	5.14e-06	7.785e-05	4.013e-06	6.672e-05	4.3069999999999995e-08	3.3219999999999997e-06	3.967e-07	1.938e-05	1.417e-05	0.001344	3.73e-06	7.942e-05
0.0088555	0.045	4.89972584501706	14820000.0	129.6	2.028e+17	0.06927	0.41613999999999995	0.56794	1.472e-05	7.72e-06	1.755e-06	0.004055	8.327e-08	0.006593000000000001	0.00016130000000000002	1.638e-05	0.001482	3.655e-05	0.0007031	6.2e-05	0.0007758999999999999	7.1179999999999994e-06	0.0003867	5.14e-06	7.785e-05	4.013e-06	6.672e-05	4.306e-08	3.3219999999999997e-06	3.967e-07	1.938e-05	1.416e-05	0.001344	3.73e-06	7.942e-05
0.0091379	0.0455	4.897529095571281	14810000.0	129.3	2.022e+17	0.07135	0.41723999999999994	0.56684	1.485e-05	7.706e-06	1.752e-06	0.004054	8.327999999999999e-08	0.006595999999999999	0.0001584	1.638e-05	0.001482	3.655e-05	0.0007031	6.2e-05	0.0007758999999999999	7.117000000000001e-06	0.0003867	5.14e-06	7.784e-05	4.013e-06	6.671e-05	4.306e-08	3.3219999999999997e-06	3.966e-07	1.938e-05	1.416e-05	0.001344	3.73e-06	7.941e-05
0.009424799999999999	0.046	4.8953121016623875	14800000.0	128.9	2.017e+17	0.07347000000000001	0.41834	0.5657399999999999	1.499e-05	7.692e-06	1.7490000000000001e-06	0.004054	8.329e-08	0.0065980000000000006	0.00015549999999999999	1.638e-05	0.001482	3.655e-05	0.0007031	6.2e-05	0.0007758999999999999	7.117000000000001e-06	0.0003867	5.14e-06	7.784e-05	4.013e-06	6.671e-05	4.306e-08	3.321e-06	3.966e-07	1.938e-05	1.416e-05	0.001344	3.73e-06	7.941e-05
0.0097194	0.0465	4.893074825622083	14780000.0	128.5	2.011e+17	0.07562999999999999	0.41945	0.5646399999999999	1.513e-05	7.678e-06	1.7459999999999999e-06	0.004054	8.33e-08	0.0066	0.0001526	1.638e-05	0.0014810000000000001	3.654e-05	0.0007030000000000001	6.199e-05	0.0007757999999999999	7.117000000000001e-06	0.0003866	5.14e-06	7.784e-05	4.013e-06	6.671e-05	4.306e-08	3.321e-06	3.966e-07	1.937e-05	1.416e-05	0.001344	3.7289999999999998e-06	7.941e-05
0.010017	0.047	4.890817407886138	14770000.0	128.1	2.006e+17	0.07781	0.42056000000000004	0.56352	1.528e-05	7.663e-06	1.743e-06	0.004054	8.331e-08	0.006601999999999999	0.0001498	1.637e-05	0.0014810000000000001	3.654e-05	0.0007030000000000001	6.199e-05	0.0007757999999999999	7.116e-06	0.0003866	5.138999999999999e-06	7.783e-05	4.012e-06	6.67e-05	4.306e-08	3.321e-06	3.966e-07	1.937e-05	1.416e-05	0.001343	3.7289999999999998e-06	7.94e-05
0.010320900000000001	0.0475	4.888540160094744	14760000.0	127.8	2e+17	0.08002999999999999	0.42168	0.5624	1.542e-05	7.648999999999999e-06	1.739e-06	0.004053	8.332000000000001e-08	0.006605	0.000147	1.637e-05	0.0014810000000000001	3.654e-05	0.0007030000000000001	6.199e-05	0.0007757	7.116e-06	0.0003866	5.138999999999999e-06	7.783e-05	4.012e-06	6.67e-05	4.305e-08	3.321e-06	3.966e-07	1.937e-05	1.416e-05	0.001343	3.7289999999999998e-06	7.94e-05
0.0106315	0.048	4.886242978487181	14740000.0	127.4	1.995e+17	0.08229	0.42281	0.5612699999999999	1.557e-05	7.635e-06	1.736e-06	0.004053	8.333e-08	0.006606999999999999	0.00014419999999999998	1.637e-05	0.0014810000000000001	3.654e-05	0.0007029	6.198e-05	0.0007757	7.116e-06	0.0003866	5.138999999999999e-06	7.782e-05	4.012e-06	6.67e-05	4.305e-08	3.321e-06	3.965e-07	1.937e-05	1.416e-05	0.001343	3.7289999999999998e-06	7.94e-05
0.0109472	0.0485	4.883925905134549	14730000.0	127.0	1.989e+17	0.08457999999999999	0.42395	0.56014	1.572e-05	7.62e-06	1.7330000000000002e-06	0.004053	8.333999999999999e-08	0.006609	0.00014140000000000002	1.637e-05	0.0014810000000000001	3.654e-05	0.0007029	6.198e-05	0.0007757	7.115e-06	0.0003866	5.138999999999999e-06	7.782e-05	4.012e-06	6.67e-05	4.305e-08	3.321e-06	3.965e-07	1.937e-05	1.416e-05	0.001343	3.7289999999999998e-06	7.939e-05
0.011266700000000001	0.049	4.881589297580854	14720000.0	126.6	1.983e+17	0.08689	0.42508999999999997	0.559	1.587e-05	7.6060000000000005e-06	1.73e-06	0.004053	8.335000000000002e-08	0.006611	0.00013869999999999998	1.637e-05	0.0014810000000000001	3.653e-05	0.0007028	6.198e-05	0.0007756	7.115e-06	0.0003865	5.138e-06	7.782e-05	4.012e-06	6.669e-05	4.305e-08	3.32e-06	3.965e-07	1.937e-05	1.416e-05	0.001343	3.728e-06	7.939e-05
0.011593899999999999	0.0495	4.879233241486697	14700000.0	126.2	1.978e+17	0.08924	0.42623999999999995	0.55785	1.603e-05	7.591e-06	1.7259999999999999e-06	0.004053	8.336e-08	0.006613	0.000136	1.637e-05	0.0014810000000000001	3.653e-05	0.0007028	6.198e-05	0.0007756	7.115e-06	0.0003865	5.138e-06	7.781e-05	4.011e-06	6.669e-05	4.305e-08	3.32e-06	3.965e-07	1.937e-05	1.416e-05	0.001343	3.728e-06	7.938e-05
0.011927600000000002	0.05	4.8768575511734635	14690000.0	125.8	1.972e+17	0.09164	0.4274	0.55669	1.619e-05	7.576e-06	1.723e-06	0.004052	8.337e-08	0.006615	0.00013330000000000001	1.637e-05	0.0014810000000000001	3.653e-05	0.0007028	6.197e-05	0.0007756	7.114e-06	0.0003865	5.138e-06	7.781e-05	4.011e-06	6.669e-05	4.3039999999999994e-08	3.32e-06	3.965e-07	1.937e-05	1.416e-05	0.001343	3.728e-06	7.938e-05
0.0122645	0.0505	4.874462507083669	14680000.0	125.5	1.966e+17	0.09405	0.42856000000000005	0.55553	1.634e-05	7.561e-06	1.719e-06	0.004052	8.338e-08	0.0066170000000000005	0.0001307	1.637e-05	0.0014810000000000001	3.653e-05	0.0007027	6.197e-05	0.0007755	7.114e-06	0.0003865	5.137e-06	7.78e-05	4.011e-06	6.668e-05	4.3039999999999994e-08	3.32e-06	3.9640000000000003e-07	1.937e-05	1.416e-05	0.001343	3.728e-06	7.937e-05
0.0126079	0.051	4.872048391006176	14660000.0	125.1	1.96e+17	0.0965	0.42973	0.5543600000000001	1.651e-05	7.546e-06	1.716e-06	0.004052	8.339000000000001e-08	0.006619	0.0001281	1.637e-05	0.0014810000000000001	3.653e-05	0.0007027	6.197e-05	0.0007755	7.1129999999999995e-06	0.0003865	5.137e-06	7.78e-05	4.011e-06	6.668e-05	4.3039999999999994e-08	3.32e-06	3.9640000000000003e-07	1.937e-05	1.416e-05	0.001343	3.728e-06	7.937e-05
0.012957	0.0515	4.869615237499015	14650000.0	124.7	1.955e+17	0.09898	0.4309	0.55319	1.667e-05	7.531e-06	1.7130000000000002e-06	0.004052	8.339999999999999e-08	0.006620999999999999	0.0001255	1.636e-05	0.00148	3.653e-05	0.0007027	6.196e-05	0.0007754	7.1129999999999995e-06	0.0003864	5.137e-06	7.78e-05	4.011e-06	6.667e-05	4.3039999999999994e-08	3.32e-06	3.9640000000000003e-07	1.937e-05	1.416e-05	0.001343	3.727e-06	7.937e-05
0.013311199999999999	0.052	4.867163220713278	14630000.0	124.3	1.949e+17	0.10149	0.43208	0.55201	1.684e-05	7.5160000000000005e-06	1.709e-06	0.004051	8.342e-08	0.006623	0.000123	1.636e-05	0.00148	3.652e-05	0.0007026	6.196e-05	0.0007754	7.1129999999999995e-06	0.0003864	5.137e-06	7.779e-05	4.01e-06	6.667e-05	4.3039999999999994e-08	3.319e-06	3.9640000000000003e-07	1.936e-05	1.415e-05	0.001343	3.727e-06	7.936e-05
